name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rs0630,633,14.976868,15.012813000000001,12.354697999999999,0.002225876,0.007451057,0.007451057,0.16298148,1.3219701000000001,0.6050317,0.0,14.447451000000001,13.1472,11.1552,10.674000000000001,14.033116,4.1587453000000005,-0.03594494,0.007776425,2.6581144,0.179234,6049.7,-15.004825,0.485,8.809999,8.2469635,8.915,0.0415427585451072,0.018557208655261528,0.008534698175141317,0.0,0.05007745672024852,0.018557208655261528,-999.0,-999.0,-999.0,-999.0
rs0631,634,15.805191,15.783558,13.153156,0.004003525,0.006515503000000001,0.006515503000000001,0.26159465,0.7901673,1.0872866,0.113173,14.94385,14.4946995,11.33525,11.2634,12.173684,4.3483486,0.021633147999999998,0.007647221,2.6304016,0.13340086,5635.28,-16.281235,0.0,8.57,8.557855,8.865,0.1346046849045115,0.0,0.004303199246515609,0.0004485490731465492,0.13890788415102712,0.0004485490731465492,-999.0,-999.0,-999.0,-999.0
rs0632,635,12.765447,12.701039,,0.0011053089999999998,0.0022573470000000003,0.0022573470000000003,0.12726499,0.32216737,0.0,0.0,12.3378,12.25845,,,48.290752000000005,22.501387,0.06440735,0.0025134289999999998,-999.0,0.033389524,5993.37,-14.328801,0.1548,9.85,8.619059,9.874797,0.02228879366429461,0.003177847282896798,-0.0,0.0,0.02228879366429461,0.003177847282896798,-999.0,-999.0,-999.0,-999.0
rs0633,636,11.714591,11.724409,11.077823,0.001192093,0.007102013000000001,0.007102013000000001,0.031555366,0.115658455,,,11.6178,11.7311,10.2403,7.187710000000001,123.95511,52.218723,-0.009818077,0.007201366,0.6465864,0.4985419,5870.97,-15.075887,0.1438,10.25,9.010976,10.274352,0.04435282310467723,0.00587429500807222,0.0,,0.04435282310467723,,-999.0,-999.0,-999.0,-999.0
rs0634,637,15.283460999999999,15.3579445,,0.001754761,0.005753517,0.005753517,0.14013676,0.08339053,0.0,0.0,14.7044,12.6718,,,16.02391,5.169666,-0.07448387,0.00601516,-999.0,0.033389524,6049.7,-13.377181,1.1406,9.030001,8.238031,9.095,0.009277649668700462,0.009746460734649548,-0.0,0.0,0.009277649668700462,0.009746460734649548,-999.0,-999.0,-999.0,-999.0
rs0635,638,16.364805,,,0.007827759,,,1.1097158,0.01756239,0.0,0.0,14.934799,,,,4.2772026,0.44304484,,,-999.0,0.033389524,4949.83,-14.426297,0.1252,7.9900002,8.444222,8.575,0.0243829137558501,0.0028116773076881344,-0.0,0.0,0.0243829137558501,0.0028116773076881344,-999.0,-999.0,-999.0,-999.0
rs0636,639,13.054791999999999,13.014538,10.636743,0.000823975,0.002182007,0.002182007,0.12643161,0.14150938,0.52755004,0.028723164,12.6446,12.4641,9.27184,8.927425,51.532270000000004,21.866009,0.040254593,0.002484687,2.3777952,0.052818567000000004,5602.35,-16.817223,0.2161,9.73,9.15851,9.833199,0.22052362138505538,0.04389200181040098,0.03656713170667036,0.0009673838971357452,0.25709075309172574,0.04390266113265437,-999.0,-999.0,-999.0,-999.0
rs0637,640,14.633694,14.503046,12.098767,0.005786896,0.012569428,0.012569428,0.20538312,0.34117168,1.2161271999999999,1.2158577,14.46145,13.7389,10.6682,14.2726,11.5692215,4.9317317,0.13064766,0.013837582,2.4042787999999997,0.43103240000000004,5993.37,-14.712213,0.1091,8.690001,8.569626,8.935,0.03172861498386871,0.003188243482402691,0.0,0.0,0.03172861498386871,0.003188243482402691,-999.0,-999.0,-999.0,-999.0
rs0638,641,14.422721,14.33335,11.843092,0.002124786,0.005679131,0.005679131,0.031485263,0.01756239,0.28761098,0.09981091,13.905,,10.6854,8.7817,16.978385999999997,6.3476224000000006,0.08937073,0.006063600000000001,2.4902582000000004,0.13338359,5993.37,-15.397595,0.0521,8.97,8.008123,9.015,0.059649155022285696,0.002862316496651948,0.047861102494463445,0.004399835036025032,0.10751025751674914,0.005248943138503148,-999.0,-999.0,-999.0,-999.0
rs0639,642,-999.0,14.854606,,-999.0,-999.0,-999.0,4.8627377,0.83946294,0.0,0.0,8.751345,12.713,,,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,5993.37,-13.26068,0.4572,8.91,8.040371,8.965,0.008333722203535395,0.003509306452230242,-0.0,0.0,0.008333722203535395,0.003509306452230242,-999.0,-999.0,-999.0,-999.0
rs0640,643,14.195095000000002,14.134895000000002,11.785114,0.001291752,0.0033226009999999997,0.0033226009999999997,0.059893694000000004,0.08774630000000001,0.5677926999999999,0.0,13.889851,13.6805,10.74065,,27.108019,10.96235,0.060199737999999996,0.003564871,2.349781,0.11073044,5602.35,-16.182735,0.059,9.09,8.807687,9.27242,0.12293066059231367,0.006680176231618834,0.0,0.0,0.12293066059231367,0.006680176231618834,-999.0,-999.0,-999.0,-999.0
rs0641,644,13.969714999999999,13.905279,11.82099,0.0012865069999999999,0.003871918,0.003871918,0.4092491,0.14282502,0.07488231,0.0,12.9742,12.873,10.3987,,31.251394,11.761738000000001,0.06443596,0.0040800540000000005,2.0842896,0.12520294,5666.8,-14.978337,0.2307,9.23,8.127064,9.2629795,0.040541612516555914,0.008614389798397033,0.05022660721596959,0.0034640867231947314,0.0907682197325255,0.009284805244297851,-999.0,-999.0,-999.0,-999.0
rs0642,645,10.603807000000002,10.662474000000001,10.156609,0.000631332,0.001403809,0.001403809,0.031442337,0.14876236,,0.0,10.43205,10.6994,9.33721,,163.55399,105.29371,-0.05866623,0.002484687,0.5058651,0.20107855,5993.37,-16.496044,0.1386,10.59,9.038521,10.602031,0.16405301042474227,0.02094222758224555,0.0,,0.16405301042474227,,-999.0,-999.0,-999.0,-999.0
rs0643,646,14.912957,15.167829500000002,14.384816,0.0021276470000000003,0.007984161,0.007984161,3.3002949,1.5959713,0.439909,0.0114918,12.099039999999999,14.455151,14.7164,8.61357,16.909370000000003,4.896946400000001,-0.25487232,0.008262791,0.78301334,1.5164585,5602.35,-13.162452,3.2975,8.97,7.633649,8.989572,0.007612847950575645,0.023121073025223586,0.04882394817961118,0.0005167692163451867,0.056436796130186824,0.023126847348064625,-999.0,-999.0,-999.0,-999.0
rs0644,647,15.1447935,15.359825,13.105623,0.005105019000000001,0.021507263,0.021507263,0.22690259,1.4016948,4.3205776,0.57144564,14.594000000000001,14.11945,10.061195,11.3976,10.278563499999999,3.7892102999999997,-0.21503162,0.022104831000000002,2.2542020000000003,0.8716615,6050.7,-17.022884,0.1239,8.67,9.131812,9.260629,0.26651435316304195,0.03041357498433565,0.0,0.0,0.26651435316304195,0.03041357498433565,-999.0,-999.0,-999.0,-999.0
rs0645,648,14.476734,14.540070000000002,11.783288,0.003995895,0.012275696000000001,0.012275696000000001,0.032303378,0.9894874,1.2655512,0.0,14.30865,13.642651,11.98095,,15.907506,5.138364299999999,-0.06333542,0.012909681999999999,2.7567816,0.27235532,6103.33,-16.012424,0.0508,8.809999,8.66607,9.045,0.10508397311938844,0.004916724919255564,0.0,0.0,0.10508397311938844,0.004916724919255564,-999.0,-999.0,-999.0,-999.0
rs0646,649,15.515979000000002,15.279203,12.147480999999999,0.0063886640000000005,0.015422821000000001,0.015422821000000001,0.41644865,0.3443389,0.10659123,0.0,14.76355,14.7107,11.54455,,6.422708,2.9935264999999998,0.2367754,0.016693665,3.1317225,0.25078842,5466.77,-14.767779,0.1633,8.39,8.899513,9.016578,0.03339472306642711,0.005022730341425942,0.01626970620843935,0.0015972645923532762,0.04966442927486646,0.005270585760678431,-999.0,-999.0,-999.0,-999.0
rs0647,650,11.510824000000001,11.572556500000001,11.881998,0.001052856,0.003020287,0.003020287,0.08750777,0.17186971,,0.0,11.2892,11.4736,4.822264700000001,,122.637825,52.263702,-0.061732292,0.003198537,-0.30944157,3.0433748,5993.37,-15.114577,0.2516,10.35,8.968687,10.367685,0.0459618814898876,0.010650848139353079,0.0,,0.0459618814898876,,-999.0,-999.0,-999.0,-999.0
rs0648,651,10.796838000000001,10.866185,10.359725,0.0004282,0.000752449,0.000752449,0.033949196,0.020665914,,0.0,10.5542,10.6496,9.29552,,191.95354,109.85656000000002,-0.06934738,0.002484687,0.5064602,0.079678275,5993.37,-16.642956,0.0939,10.67,9.096287,10.6814375,0.18782301161173207,0.016243893997998568,0.0,,0.18782301161173207,,-999.0,-999.0,-999.0,-999.0
rs0649,652,13.514823999999999,-999.0,-999.0,0.0013828279999999998,0.009918213,0.009918213,0.03141284,0.43254986,0.0,0.0,,12.3689,,,34.461502,11.543908,-0.80734444,0.010014148,-999.0,0.033389524,5993.37,-13.928395,0.3229,9.67,8.350885,9.690345,0.015414314156613537,0.004584248772697076,-0.0,0.0,0.015414314156613537,0.004584248772697076,-999.0,-999.0,-999.0,-999.0
rs0650,653,11.172452999999999,11.023332,7.542961,0.000614166,0.0013475420000000002,0.0013475420000000002,0.031462036,0.017597524,0.044605963,0.15121175,11.0576,10.9293,7.250195,5.276705000000001,163.5855,103.06546,0.14912128,0.002484687,3.4803705000000003,0.033389524,5466.77,-19.603802,0.0264,10.01,10.022276,10.317211,2.871351533968375,0.06981775569460318,-999.0,-999.0,3.7984845280077426,0.10037536031040721,-999.0,-999.0,-999.0,-999.0
rs0651,654,9.770926,9.810258000000001,9.3199625,0.000439644,0.000779152,0.000779152,0.03157788,0.017666897,0.46926016,,9.642111,9.678585,9.545935,9.157314,418.0412,255.0056,-0.039331436000000004,0.002484687,0.49029540000000005,0.08897932,5602.35,-16.71016,0.1052,10.99,9.082485,10.99534,0.1998157982100463,0.019360703726024046,0.0,,0.1998157982100463,,-999.0,-999.0,-999.0,-999.0
rs0652,655,14.844491,15.158675,,0.00335598,0.017680168,0.017680168,0.07092957,2.2456157,0.0,0.10578900000000001,14.6665,13.8707,,10.3279,13.774296,3.9314356,-0.3141842,0.017995859,-999.0,0.033389524,5993.37,-12.997478,0.6316,9.01,8.344828,9.095,0.00653970212906921,0.003804305073183326,0.01152133218593967,0.0011225841095442624,0.01806103431500888,0.003966476039616233,-999.0,-999.0,-999.0,-999.0
rs1337,656,11.765707,11.612236,8.227556,0.0009984969999999999,0.002202988,0.002202988,0.031778082,0.042382012999999996,0.054433855999999996,0.11619496,11.664100999999999,11.48535,7.985580400000001,5.9703197,114.63600000000001,57.90371700000001,0.153471,0.002484687,3.3846797999999994,0.033389524,5993.37,-19.856071,0.0315,10.13,9.633815,10.250251,3.6223894245059856,0.10509486980895892,-999.0,-999.0,4.20048882546549,0.11125601215838772,-999.0,-999.0,-999.0,-999.0
rs0653,657,13.555887,13.523188000000001,11.967554,0.00210762,0.005443573,0.005443573,0.04032679,0.26407218,,0.0,13.46035,13.569651,9.620569999999999,,30.383905,12.440449000000001,0.032699585,0.005837340999999999,1.5556335,0.37995043,5993.37,-14.017848,0.4391,9.57,8.256423,9.5906,0.016738097097562292,0.006769324902154368,0.0,,0.016738097097562292,,-999.0,-999.0,-999.0,-999.0
rs0654,658,13.993231,14.039570999999999,13.446036999999999,0.0014925000000000001,0.0044536590000000004,0.0044536590000000004,0.063309096,0.12812188,0.0,0.0,13.56335,13.4618,13.9776,,23.742947,8.163628,-0.04633999,0.004697088,0.5935335,1.0345316,5993.37,-13.6233,0.6334,9.33,8.132446,9.356718,0.011638204841268884,0.006789524665502936,0.002079889459119858,0.0,0.013718094300388742,0.006789524665502936,-999.0,-999.0,-999.0,-999.0
rs0655,659,15.881813000000001,16.501259,,0.014725685,0.027679442999999998,0.027679442999999998,0.8843264999999999,0.01756239,0.0,0.0,14.65835,,,,4.438546,1.5865753999999999,-0.6194458,0.03135279,-999.0,0.033389524,6103.33,-14.822896,0.8687,8.17,8.555191,8.705,0.0351337675147071,0.02811059418544521,-0.0,0.0,0.0351337675147071,0.02811059418544521,-999.0,-999.0,-999.0,-999.0
rs0656,660,11.560889999999999,11.505657000000001,8.821492999999998,0.0007667539999999999,0.0020504,0.0020504,0.97569925,0.10266007,0.038045485,0.5300611999999999,11.257151,11.2714,8.71167,6.694564999999999,102.54290999999999,58.045403,0.055233000000000004,0.002484687,2.684164,0.035236936,6542.11,-18.306381,0.0267,10.17,9.112326,10.206455,0.8691974581862149,0.02137495158149305,0.316596223450309,0.0110939073575599,1.185793681636524,0.024082427941744037,-999.0,-999.0,-999.0,-999.0
rs0657,661,16.74329,16.633457,,0.004878998,0.011173248,0.011173248,0.3958732,0.41284782,0.0,0.11655599999999999,15.4904,15.43285,,11.1623,5.937664,2.299244,0.10983276,0.012192051,-999.0,0.033389524,5993.37,-13.810941,0.4003,8.57,7.7780375,8.635,0.013833830069009989,0.005100395904867878,0.0053424774593645585,0.0005735258712243225,0.01917630752837455,0.005132540337041361,-999.0,-999.0,-999.0,-999.0
rs0658,662,10.788231,10.849947,10.123705000000001,0.000471115,0.001038551,0.001038551,0.03553137,0.060960125,0.6694216,0.0,10.55165,10.55695,10.098286,,181.05664,86.20069000000001,-0.06171608,0.002484687,0.72624207,0.0820836,4949.83,-15.21165,0.1238,10.49,8.877533,10.500473,0.05026057449584985,0.005730909258867633,0.0,0.0,0.05026057449584985,0.005730909258867633,-999.0,-999.0,-999.0,-999.0
rs0659,663,15.602293,15.715960500000001,,0.019514083999999998,0.0668211,0.0668211,0.053171445,,0.0,0.0,13.8068,14.6028,,,5.3793106,1.6975218999999997,-0.11366749,0.069612205,-999.0,0.033389524,5993.37,-13.6058855,2.6041,8.85,8.331681,8.965,0.011453028519734848,0.027469659890184232,-0.0,0.0,0.011453028519734848,0.027469659890184232,-999.0,-999.0,-999.0,-999.0
rs0660,664,12.364485,12.262222999999999,8.994919,0.008966446,0.025103569,0.025103569,0.12660798,0.063541554,0.10782002,0.18009484,12.2369,12.0993,8.84608,7.1238546000000005,87.63331,41.95733,0.10226154,0.026656825,3.2673044,0.35671840000000005,4949.83,-16.716095,0.0338,9.51,9.477325,9.795,0.20091163685839344,0.006254571211652221,-999.0,-999.0,0.3561292741948675,0.016053884666259403,-999.0,-999.0,-999.0,-999.0
rs0661,665,15.55429,15.397293,,0.005916596,0.015708923,0.015708923,0.17261618,0.08965561,0.0,0.0,15.008249,14.878901,,,7.522916,2.9810615,0.15699673,0.016786195,-999.0,0.033389524,5864.29,-13.647311,0.3791,8.530001,8.225686,8.705,0.01189844785325221,0.004154507633984041,-0.0,0.0,0.01189844785325221,0.004154507633984041,-999.0,-999.0,-999.0,-999.0
rs0662,666,12.556761,12.56874,12.270756,0.0015192029999999998,0.003902435,0.003902435,0.03144047,0.037156444,0.07342356400000001,0.0,12.5376,12.550999999999998,13.16375,,61.29283,27.294931,-0.011979103,0.004187718,0.29798412,1.2347579,5993.37,-14.002124,0.2249,9.950001,8.670453,9.972238,0.0164974344211162,0.0034172910502853135,0.004401292724607802,0.0002976400682152491,0.020898727145724,0.0034302285248314405,-999.0,-999.0,-999.0,-999.0
rs0663,667,15.015029,15.131316,,0.001507759,0.004293442,0.004293442,0.11401327,0.6943441,0.0,0.0,14.43085,13.79705,,,19.27998,6.8009889999999995,-0.11628723,0.004550492,-999.0,0.033389524,5993.37,-13.244523,0.346,9.25,8.156786,9.283699,0.008210607495959091,0.0026165384386917625,-0.0,0.0,0.008210607495959091,0.0026165384386917625,-999.0,-999.0,-999.0,-999.0
rs0664,668,13.452385000000001,13.582861999999999,13.3889675,0.000722885,0.001802445,0.001802445,0.13497917,0.12567507,0.08519139,0.0,12.898000999999999,13.06195,12.4524,,47.426173999999996,19.781729000000002,-0.13047695,0.002484687,0.19389439,0.43295664,6023.46,-14.061072,0.1954,9.690001,8.728114,9.735,0.017417885157859248,0.003134699391581161,0.008559928666461127,0.0006716476969275621,0.025977813824320375,0.003205846363188261,-999.0,-999.0,-999.0,-999.0
rs0665,669,14.962496,15.127956,13.728292000000001,0.003069878,0.011930466,0.011930466,0.13452134,0.8103694,0.0,0.0,14.49725,13.771298999999999,,11.5328,11.594819000000001,3.6906687999999996,-0.16546059,0.012319097,1.3996639,1.6330706,5993.37,-12.9149065,1.6424,8.870001,7.7938876,8.905,0.00606078217975126,0.009168188078267641,0.003797892768451055,0.0,0.009858674948202315,0.009168188078267641,-999.0,-999.0,-999.0,-999.0
rs0666,670,14.875793,15.055311999999999,14.386632999999998,0.000807762,0.001898766,0.001898766,0.10561354,0.12217467,0.036877003,0.018736606,13.733601,13.57335,12.88975,9.47291,33.499424,12.735138000000001,-0.1795187,0.002484687,0.66867924,0.3424373,5993.37,-12.886029,0.5006,9.41,8.271065,9.440446,0.00590170934917884,0.0027211001027576953,-999.0,-999.0,0.021395101359722297,0.002731552523471567,-999.0,-999.0,-999.0,-999.0
rs0667,671,12.157913,12.101206,9.015672,0.0006790160000000001,0.001313686,0.001313686,0.08095436,0.057241007999999996,0.09737103400000001,0.7006972,11.756599000000001,11.668449,8.314735,6.2280197,97.74173,50.116898,0.056707382,0.002484687,3.085534,0.033389524,5569.96,-18.624245,0.0498,9.73,9.5942135,9.968422,1.1648357247191206,0.053428119333597,0.3307868206303724,0.02966563573840401,1.495622545349493,0.061111487294032985,-999.0,-999.0,-999.0,-999.0
rs0668,672,14.45389,14.530844,12.9401,0.001057625,0.002983093,0.002983093,0.10248260000000001,0.15482205,0.033699,0.0,13.71605,13.51195,12.137,,26.305874,9.692986999999999,-0.07695389,0.00316503,1.5907440000000002,0.17097215,5993.37,-14.097281,0.9715,9.37,8.408123,9.415,0.01800858074771836,0.016113813833695343,0.011331313466418318,0.00035170046907471124,0.02933989421413668,0.01611765148794758,-999.0,-999.0,-999.0,-999.0
rs0669,673,11.6443,11.695158000000001,11.241418,0.00064373,0.0014095310000000001,0.0014095310000000001,0.031415656,0.0465952,,0.0,11.4481,11.5006,8.93544,,118.018974,59.863032999999994,-0.050857544000000005,0.002484687,0.45374012,0.22144766,5993.37,-15.901908,0.103,10.55,9.223489,10.570009,0.09491394444323588,0.009004159492505279,0.0,,0.09491394444323588,,-999.0,-999.0,-999.0,-999.0
rs0670,674,9.867712,9.84587,7.4666595000000004,0.000460625,0.0007991789999999999,0.0007991789999999999,0.031534657,0.12003472,0.120125964,0.43709698,9.692835,9.677795,7.220185000000001,5.759505,446.10607999999996,253.94046,0.021842003,0.002484687,2.3792105,0.033389524,6023.46,-17.327984,0.0954,10.75,9.192351,10.761863,0.3529877466517214,0.03101585865849488,1.0601227281711583,0.11729208634821182,1.4131104748228798,0.12132360449739411,-999.0,-999.0,-999.0,-999.0
rs0671,675,15.465156,15.512573999999999,15.063630999999999,0.0032148359999999996,0.008174896,0.008174896,0.13327469,1.096759,0.0,0.39148740000000004,14.6937,13.79045,14.1429,11.9129505,9.594875,3.7516747,-0.047418594,0.00878431,-999.0,0.033389524,6593.88,-16.098381,0.0643,8.77,8.51886,8.9633665,0.11374127407706894,0.006736040114274666,0.002162021899609903,0.0,0.11590329597667884,0.006736040114274666,-999.0,-999.0,-999.0,-999.0
rs0672,676,-999.0,14.117773000000001,11.805569,-999.0,-999.0,-999.0,0.06468555,0.19825342,0.33210096,0.0,13.5694,13.6288,10.493400999999999,12.4362,-999.0,-999.0,-999.0,0.002484687,2.3122043999999997,0.07231956,5993.37,-16.011227,0.059,9.47,8.015811,9.485,0.10496804944660094,0.00570406994245899,0.0016526568897737564,0.0,0.1066207063363747,0.00570406994245899,-999.0,-999.0,-999.0,-999.0
rs0673,677,-999.0,8.179143,8.195302,-999.0,-999.0,-999.0,0.03141337,0.28242132,0.20406687,,7.7843,8.026465,7.8824396,6.67202,-999.0,-999.0,-999.0,0.002484687,-0.016159058,0.73043066,5993.37,-18.34565,0.0665,11.63,9.221857,11.631694,0.9012107807040478,0.055198053869174486,0.570301368757939,,1.471512149461987,,-999.0,-999.0,-999.0,-999.0
rs0674,678,14.926435000000001,15.002125,,0.00164032,0.005083084,0.005083084,0.20973828,0.4862925,0.0,0.0,13.9331,13.1972,,,19.682995000000002,6.1574636,-0.07568931599999999,0.005341198,-999.0,0.033389524,5993.37,-13.26534,0.3356,9.13,8.405315,9.205,0.008369550056772724,0.0025870185774363023,-0.0,0.0,0.008369550056772724,0.0025870185774363023,-999.0,-999.0,-999.0,-999.0
rs0675,679,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03141284,0.01756239,0.0,0.0,,,,,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,5993.37,-14.424787,0.0596,9.79,8.562709,9.815,0.024348978708173725,0.0013366025860846822,-0.0,0.0,0.024348978708173725,0.0013366025860846822,-999.0,-999.0,-999.0,-999.0
rs0676,680,13.130672,13.219992999999999,17.245987,0.001354218,0.0026884079999999998,0.0026884079999999998,0.036923286,0.13164464,0.0,0.0,12.9009,12.9767,,,42.672276000000004,19.156082,-0.08932018,0.003010223,-999.0,0.033389524,4949.83,-13.710683,0.4188,9.65,8.373501,9.672389,0.012613621764724572,0.004865438660747965,-0.0,0.0,0.012613621764724572,0.004865438660747965,-999.0,-999.0,-999.0,-999.0
rs0677,681,14.117655,14.141772,11.337117,0.003141403,0.010633469,0.010633469,0.05237946,0.8113556,0.67417306,0.0,14.02475,13.8333,11.496799000000001,,20.209972,7.1180034,-0.02411747,0.011087788999999999,2.804655,0.20750320000000003,5864.29,-16.479576,0.1106,9.01,9.147156,9.385,0.1615830795429247,0.01645988812449253,0.0,0.0,0.1615830795429247,0.01645988812449253,-999.0,-999.0,-999.0,-999.0
rs0678,682,15.780966000000001,15.727494,14.446654,0.003339768,0.00894165,0.00894165,0.13553753,1.8751056000000002,0.0606794,0.12436900000000001,15.0528,13.0895,12.5347,10.9672,9.252898,3.4269252,0.053471565,0.009545007,1.2808399,1.0596623,5993.37,-16.140415,0.1004,8.45,8.94625,9.066484,0.1182313358910171,0.010933063810876938,-999.0,-999.0,0.125356398953359,0.010941398099728931,-999.0,-999.0,-999.0,-999.0
rs0679,683,13.687542,13.61214,10.724554,0.0023536679999999997,0.00624752,0.00624752,0.11301315,0.098831646,0.6167331,1.5309313999999998,13.41205,13.24485,9.952681,6.8392553,23.265863,10.113172,0.07540226,0.006676171,2.8875856,0.10011635,5864.29,-17.90377,0.0288,9.13,9.301442,9.525157,0.5998927938636747,0.0159126145049612,0.0,0.0,0.5998927938636747,0.0159126145049612,-999.0,-999.0,-999.0,-999.0
rs0680,684,13.696420999999999,13.8255005,12.700336,0.000776291,0.002054215,0.002054215,0.1386456,0.08635753,4.230279,0.063090645,13.1556,13.2289505,9.550989999999999,9.860725,40.214897,16.255879999999998,-0.12907982,0.002484687,1.1251639999999998,0.19447458,5864.29,-14.135871,0.2785,9.55,8.938301,9.6449995,0.018660111277138538,0.004786466859723436,0.01696138877631472,0.0009856030896859011,0.035621500053453256,0.004886888422056424,-999.0,-999.0,-999.0,-999.0
rs0681,685,10.580136,10.590306,9.902361,0.000674248,0.001578331,0.001578331,0.44463953,0.05307775,0.07897919999999999,0.0,10.38515,10.41045,9.38835,,223.60702999999998,128.60031,-0.010169983,0.002484687,0.68794537,0.19234161,5993.37,-15.753531,0.0936,10.690001,9.044788,10.699721,0.08279029943716341,0.0071372489010339555,0.14247552105128924,0.010364030068169952,0.22526582048845267,0.012583856369541147,-999.0,-999.0,-999.0,-999.0
rs0682,686,12.501397,12.565847999999999,12.532684,0.000608444,0.001293182,0.001293182,0.036589745,0.025338525,,0.1968,12.2351,12.252399,9.696060000000001,10.8921,72.74943499999999,33.080032,-0.06445122,0.002484687,0.033164024,0.30907044,5993.37,-14.672154,0.0661,10.15,8.801183,10.169028,0.03057932502104316,0.001861680077177459,0.006852084317624244,,0.037431409338667405,,-999.0,-999.0,-999.0,-999.0
rs0683,687,14.434942999999999,14.541725,15.068515,0.001805306,0.006062508,0.006062508,0.09377985,0.40490022,2.11937,0.0,14.1981,13.90975,17.468,,20.695675,7.0942583,-0.10678196,0.006325593000000001,-999.0,0.033389524,5993.37,-13.147552,0.409,9.309999,8.2339115,9.345,0.0075090926129843,0.0028286971133628966,0.0,0.0,0.0075090926129843,0.0028286971133628966,-999.0,-999.0,-999.0,-999.0
rs0684,688,14.210192000000001,14.315078,14.160276999999999,0.001038551,0.002789497,0.002789497,0.043541696,0.12790196,0.0,0.0,13.69235,13.7486,,,29.550695,11.503017,-0.104886055,0.0029765559999999996,0.15480042,0.84655267,5993.37,-14.364818,0.1242,9.17,8.802349,9.325,0.023040607964039304,0.002635669133785114,-0.0,0.0,0.023040607964039304,0.002635669133785114,-999.0,-999.0,-999.0,-999.0
rs0685,689,-999.0,15.466656,,-999.0,-999.0,-999.0,0.3407231,0.09675256,0.0,0.0,14.023701,13.68795,,,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,5993.37,-13.36716,1.2074,9.09,7.862709,9.115,0.009192441494016424,0.010222503436200398,-0.0,0.0,0.009192441494016424,0.010222503436200398,-999.0,-999.0,-999.0,-999.0
rs0686,690,16.661112,16.825352,14.607396,0.0019207,0.005514145,0.005514145,0.34615532,0.6118,0.02055455,0.0,15.064898999999999,14.61795,12.581,,11.364322,3.9590620000000003,-0.16423988,0.005839082,2.2179556000000002,0.21341772,5993.37,-11.813474,4.824,8.83,7.602726,8.8550005,0.0021976350821768633,0.009764234607423436,0.007528011154352772,0.0001425160927623043,0.009725646236529635,0.00976527461495588,-999.0,-999.0,-999.0,-999.0
rs0687,691,10.051133,10.040992,8.758735,0.000781059,0.00177002,0.00177002,0.13727114,0.19240293,0.025535673,,9.936825,9.923785,8.649645,3.18309,297.3825,174.71967,0.010141373,0.002484687,1.2822571000000003,0.10164467,5993.37,-18.40157,0.0281,10.950001,9.195513,10.957578,0.9488427865538677,0.02455705804344995,0.2813340213000898,,1.2301768078539574,,-999.0,-999.0,-999.0,-999.0
rs0688,692,9.51196,9.550688000000001,8.05335,0.000953674,0.002633095,0.002633095,0.03141284,0.13416523,0.03555635,,9.45847,9.45975,8.0259,6.1260699999999995,420.68494000000004,257.68445,-0.03872776,0.0028004790000000002,1.4973372999999999,0.15817164,5993.37,-17.796127,0.0346,11.25,9.325973,11.255142,0.5432721680010769,0.01731287051394852,0.49971254686796623,,1.0429847148690432,,-999.0,-999.0,-999.0,-999.0
rs0689,693,-999.0,13.890278,,-999.0,-999.0,-999.0,0.26133429999999996,0.37164578,0.0,0.0,12.9237995,12.7144,,,-999.0,-999.0,-999.0,0.002484687,-999.0,0.033389524,7078.42,-13.341399,0.7112,8.950001,7.873888,8.985,0.008976920486783226,0.00588023264703311,-0.0,0.0,0.008976920486783226,0.00588023264703311,-999.0,-999.0,-999.0,-999.0
rs0690,694,15.87006,16.339796,,0.0031433109999999998,0.014652252,0.014652252,0.1649733,0.079054475,0.0,0.0,15.11725,15.2389,,,8.82187,2.2827330000000003,-0.4697361,0.014985623,-999.0,0.033389524,5993.37,-13.022441,0.7625,8.83,7.960371,8.885,0.006691804610153811,0.004699579403489472,-0.0,0.0,0.006691804610153811,0.004699579403489472,-999.0,-999.0,-999.0,-999.0
rs0691,695,13.178949,13.147538,10.562197,0.0015687939999999999,0.004814148,0.004814148,0.06779571599999999,0.20030127,0.7831134,,13.08115,13.13945,10.2714405,8.032835,42.654635999999996,18.25299,0.03141117,0.005063313,2.5853415,0.10106306,6023.46,-14.656936,0.4032,9.67,8.826824,9.728232,0.030153712134276447,0.011197912064538136,0.0,,0.030153712134276447,,-999.0,-999.0,-999.0,-999.0
