name,Unnamed: 0,apmw1,apmw2,apmw3,eapmw1,eapmw2,eapmw3,emw1,emw2,emw3,emw4,mw1,mw2,mw3,mw4,peak_snrw1,peak_snrw2,w12,w12_err,w23,w23_err,groupcz,deextrestnuvmag,enuvmag,logmstar,logmgas,logmbary,sfr_nuv,sfr_nuv_err,sfr_wise,sfr_wise_err,sfr_nuv_wise,sfr_nuv_wise_err,sfr_nuv_provisional,sfr_nuv_provisional_err,sfr_nuv_wise_provisional,sfr_nuv_wise_provisional_err
rs0510,516,11.307707,11.418908,,0.0007047653,0.0019207001,0.0019207001,0.000958443,0.002497675,0.0045318576000000005,0.006877185,11.3157,11.4289,0.0,-999.0,137.1562,80.28237,-0.11120129,0.0024846867,-999.0,0.033389524,5291.0,-15.936902,0.1112,8.57,9.072866,9.19151,0.09802257055587531,0.010039371884781876,0.0,0.0,0.09802257055587531,0.010039371884781876,-999.0,-999.0,-999.0,-999.0
rs0511,517,13.283197,13.384409,13.439915,0.0005617142,0.0011434555,0.0011434555,0.000958443,0.002497675,0.08687689999999999,0.155416,12.7747,12.8041,13.0973,11.2818,61.248608,26.28792,-0.10121155,0.0024846867,-0.055505753,0.28934225,5792.91,-14.360953,0.59,9.71,8.437194,9.732575,0.02295874666685716,0.012476026336639932,-999.0,-999.0,0.027379846718468565,0.01248135458703935,-999.0,-999.0,-999.0,-999.0
rs0512,518,15.021013,14.786278,13.205305,0.0049381256,0.01240015,0.01240015,0.00833321,0.0169907,0.923939,0.700911,15.0514,14.5263,15.5931,12.6285,9.431758,3.332161,0.23473549,0.01334724,1.5809726999999998,1.4713367,6526.34,-15.860198,0.0546,8.83,8.770461,9.10228,0.09133680990420198,0.004593188162904363,0.0,0.0,0.09133680990420198,0.004593188162904363,-999.0,-999.0,-999.0,-999.0
rs0513,519,15.541847,15.750573999999999,13.13047,0.0028762817,0.010513306000000002,0.010513306000000002,0.00472164,0.019687700000000002,0.0711632,0.006877185,14.932,15.1117,12.7432,-999.0,11.20848,3.180684,-0.20872688,0.01089966,2.6201038,0.2862058,4983.4,-14.671752,0.1206,8.39,8.336279,8.665,0.030568036904093706,0.0033953983344305262,0.004482389255916141,0.0002937925084368641,0.03505042616000985,0.003408085076324712,-999.0,-999.0,-999.0,-999.0
rs0514,520,16.255404000000002,16.172188000000002,14.101657999999999,0.0046806335,0.013759613,0.013759613,0.0130205,0.002497675,0.132866,0.006877185,15.9487,-999.0,12.9949,-999.0,6.2252264,1.9841887999999999,0.08321571,0.014533935,2.0705299999999998,0.6941929,5923.4,-15.793078,0.109,8.37,8.86429,8.985,0.08586123144857366,0.008619843759762692,0.005022501802175244,0.0006146241799097742,0.0908837332507489,0.00864172837603969,-999.0,-999.0,-999.0,-999.0
rs0515,521,15.606233,16.495678,17.67342,0.00650692,0.052228928,0.052228928,0.000958443,0.002497675,0.0045318576000000005,0.006877185,0.0,-999.0,-999.0,-999.0,5.087028,1.0351866,-0.8894453000000001,0.052632697,-999.0,0.033389524,5990.8,-15.437781,0.048,8.71,8.463391,8.905,0.061898363620758054,0.002736504583459195,-0.0,0.0,0.061898363620758054,0.002736504583459195,-999.0,-999.0,-999.0,-999.0
rs0516,522,12.993883,12.860525,10.088587,0.0023565292,0.0072193145999999995,0.0072193145999999995,0.00210953,0.00603771,0.0127668,0.0111775,12.7759,12.7495,9.9282,7.28538,49.158527,18.72765,0.133358,0.0075941905,2.7719383,0.122029416,5081.88,-18.010796,0.0161,9.07,9.771677,9.850409,0.6620411164668857,0.009817178601813456,-999.0,-999.0,0.7614557494862251,0.009849113805235718,-999.0,-999.0,-999.0,-999.0
rs0517,523,13.09119,12.981842,9.411123,0.0004711151,0.0007591247599999999,0.0007591247599999999,0.000958443,0.002497675,0.0045318576000000005,0.006877185,12.6036,12.3114,8.37384,6.611619999999999,69.806625,39.202312,0.1093483,0.0024846867,3.5707187999999994,0.033389524,6233.56,-18.920227,0.0267,9.49,9.153772,9.654673,1.5298821940109075,0.037622266247319666,-999.0,-999.0,1.917093271875987,0.03765062567977163,-999.0,-999.0,-999.0,-999.0
rs0518,524,16.878649,16.833363000000002,16.200554,0.0024871826,0.007610321,0.007610321,0.0051918,0.017866099999999996,0.0045318576000000005,0.006877185,15.4053,15.4605,-999.0,-999.0,10.440659,3.5922968,0.04528618,0.008006439,0.6328087,3.0813408,4972.1,-14.920205,0.3799,7.59,8.261037,8.345,0.03842798292847208,0.013445984850583308,-0.0,0.0,0.03842798292847208,0.013445984850583308,-999.0,-999.0,-999.0,-999.0
rs0519,525,11.356195,11.219743,7.6650333,0.0006017685,0.0011739731,0.0011739731,0.000958443,0.002497675,0.0045318576000000005,0.006877185,0.0,11.0424,7.2979199999999995,5.5374,129.01527,67.676445,0.13645267,0.0024846867,3.5547093999999997,0.033389524,5768.39,-19.545414,0.0159,9.950001,9.839372,10.199229,2.721026041130083,0.039847898072694746,-999.0,-999.0,3.613544769897164,0.03998987089152273,-999.0,-999.0,-999.0,-999.0
rs0520,526,13.915707000000001,13.99235,11.192739,0.0017089844000000001,0.005054474000000001,0.005054474000000001,0.000958443,0.007707600000000001,0.033926,0.0341606,0.0,13.7621,11.4193,8.88978,25.929195,8.96245,-0.07664299,0.0053355726000000004,2.799611,0.09830794,5201.73,-17.447964,0.0404,8.79,9.789949,9.8313465,0.39423233857114615,0.014669289049372506,-999.0,-999.0,0.41881638137874105,0.014680543354355148,-999.0,-999.0,-999.0,-999.0
rs0521,527,14.660820000000001,14.601417999999999,12.326591,0.0012016296,0.0030059814,0.0030059814,0.00170994,0.00530815,0.020278900000000002,0.09524439999999999,13.7561,13.7795,11.4875,10.744000000000002,25.618433,10.467514999999999,0.059402465999999994,0.0032372577,2.274827,0.095096424,6566.44,-17.702805,0.1764,8.97,9.578552,9.674171,0.49852589456076024,0.08099572035133454,-999.0,-999.0,0.5156094187634186,0.08099710531425705,-999.0,-999.0,-999.0,-999.0
rs0522,528,12.688281,12.680727000000001,9.288752,0.0016956329000000002,0.006812095600000001,0.006812095600000001,0.00152969,0.011219,0.0116539,0.0289879,12.5821,13.2245,9.53348,8.096960000000001,60.04225,23.572456,0.007554054300000001,0.0070199584999999995,3.3919754,0.052584294000000004,6630.17,-18.676807,0.0207,9.43,9.648564,9.853919,1.2226131463716547,0.023309608608157662,-999.0,-999.0,1.3539096472423937,0.023370201292689057,-999.0,-999.0,-999.0,-999.0
rs0523,529,16.111227,15.6298065,,0.008733749,0.022216797000000003,0.022216797000000003,0.00568771,0.011789299999999999,0.0045318576000000005,0.006877185,14.7479,14.2029,-999.0,-999.0,12.114877,4.746896700000001,0.48142052,0.023871833,-999.0,0.033389524,5296.5,-14.74813,0.1251,8.67,8.687274,8.979753,0.032795814257158794,0.003778778798651543,-0.0,0.0,0.032795814257158794,0.003778778798651543,-999.0,-999.0,-999.0,-999.0
rs0524,530,14.111742000000001,14.256451,13.164444,0.0033025742,0.01192379,0.01192379,0.00325012,0.0465002,0.0045318576000000005,0.160107,13.7816,15.758,0.0,10.232999999999999,19.664611999999998,6.4280167,-0.14470863,0.012372702,-999.0,0.033389524,5515.04,-17.08569,0.0393,8.71,9.682871,9.726801,0.28238505678865244,0.010221388927758061,0.010646768912132691,0.0015700150945915715,0.2930318257007851,0.010341263898080372,-999.0,-999.0,-999.0,-999.0
rs0525,531,17.069477,18.894136,,0.00982666,0.17860603,0.17860603,0.0275307,0.002497675,0.0045318576000000005,0.006877185,16.986,-999.0,-999.0,-999.0,3.1930459,0.64085186,-1.8246593,0.17887616,-999.0,0.033389524,5959.8,-14.43241,0.1951,8.09,8.117504,8.405,0.02452055960803659,0.004406191399778929,-0.0,0.0,0.02452055960803659,0.004406191399778929,-999.0,-999.0,-999.0,-999.0
rs0526,532,14.475515,14.395523,11.628805,0.0014514923,0.0040950775,0.0040950775,0.00238419,0.00650215,0.0181217,0.0250807,13.9683,13.8455,11.0881,8.98661,22.692370999999998,8.619442,0.079992294,0.0043447083,2.766718,0.07621141,5875.95,-16.804718,0.1725,8.83,8.778363,9.105979,0.2179985786643656,0.034635249872376477,-999.0,-999.0,0.2513540240129259,0.03463886755110952,-999.0,-999.0,-999.0,-999.0
rs0527,533,16.226467,,,0.018951416000000002,,,0.0321178,0.002497675,0.0045318576000000005,2.18083,16.4672,-999.0,-999.0,14.9304,4.7290206,1.1013088,,,-999.0,0.033389524,5207.1,-14.797385,0.0742,7.75,8.480995,8.555,0.03431786795264548,0.0023453074856021436,0.0,0.0,0.03431786795264548,0.0023453074856021436,-999.0,-999.0,-999.0,-999.0
rs0528,534,10.931848,10.873428,7.588922500000001,0.0008697510000000001,0.002316475,0.002316475,0.000958443,0.002497675,0.0045318576000000005,0.006877185,10.8861,10.9143,7.975389999999999,-999.0,317.2433,181.60193999999998,0.058419228,0.0024846867,3.2845058,0.033389524,5483.53,-19.509647,0.0645,10.23,9.925688,10.405,2.6328457156940512,0.15640871009937385,0.43823040661380913,0.0018291715704610804,3.0710761223078604,0.1564194056489928,-999.0,-999.0,-999.0,-999.0
rs0529,535,15.50317,15.504363,13.285044000000001,0.0011711121,0.0028591156,0.0028591156,0.00248241,0.0198212,0.0851068,0.17977200000000002,14.6772,15.1242,12.8562,11.142000000000001,19.065701999999998,7.5194345,-0.0011930466000000001,0.0030896675,2.2193193,0.10435398,5483.53,-16.268143,0.0972,8.49,8.802795,8.975,0.1329913975526149,0.011905983846402384,-999.0,-999.0,0.13771508993770232,0.011913500687539621,-999.0,-999.0,-999.0,-999.0
rs0530,536,-999.0,18.3318,,-999.0,0.0459404,0.0459404,0.018529900000000002,0.121315,0.0045318576000000005,0.006877185,16.8728,17.5619,-999.0,0.0,2.3166618,0.8904683000000001,-0.27194405,0.04713825,-999.0,0.033389524,5300.8,-14.575303,0.4877,7.59,8.681147,8.715,0.027969642983850004,0.01256363387194948,0.0,0.0,0.027969642983850004,0.01256363387194948,-999.0,-999.0,-999.0,-999.0
rs0531,537,11.438709,11.349480999999999,7.8633785000000005,0.0010643005,0.0024290085,0.0024290085,0.000958443,0.00411415,0.00650501,0.0174952,11.3533,11.9241,8.24237,6.807739999999999,127.869446,74.93655,0.08922863,0.0026519462,3.486102,0.033389524,5483.53,-18.972248,0.0776,10.07,10.073144,10.372604,1.6049654898270027,0.1147104280928152,-999.0,-999.0,1.8997140131062487,0.11473225385622374,-999.0,-999.0,-999.0,-999.0
rs0532,538,-999.0,14.140792999999999,10.852722,-999.0,-999.0,-999.0,0.000958443,0.00331402,0.00559616,0.00886202,0.0,13.4829,9.62327,7.529389999999999,-999.0,-999.0,-999.0,0.0024846867,3.2880707,0.033389524,5737.3,-17.897232,0.0581,9.05,8.862418,9.267289,0.5962926271618617,0.031908853704081044,-999.0,-999.0,0.7183663307655264,0.0319150456326145,-999.0,-999.0,-999.0,-999.0
rs0533,539,11.785221,11.781042999999999,9.043175,0.0007572174,0.0018806457999999999,0.0018806457999999999,0.000958443,0.00285244,0.00630951,0.428059,11.6086,11.7228,8.82497,11.1224,111.28088999999999,53.464169999999996,0.004178047,0.0024846867,2.7378682999999997,0.03427995,5618.47,-18.323265,0.1038,10.09,9.920582,10.31453,0.882821879057754,0.0844006819882362,0.21037116851269988,0.0012225243900181608,1.0931930475704539,0.08440953551562506,-999.0,-999.0,-999.0,-999.0
rs0534,540,14.5355015,14.598466,,0.0022029877,0.005364418,0.005364418,0.00252819,0.00640583,0.0045318576000000005,0.23987399999999998,13.831,13.7365,0.0,11.3011,15.798098999999999,6.7556443,-0.06296444,0.005799149599999999,-999.0,0.033389524,6786.3,-17.25132,0.0497,8.89,9.19996,9.373095,0.3289231974670377,0.015056589166378488,0.0,0.0,0.3289231974670377,0.015056589166378488,-999.0,-999.0,-999.0,-999.0
rs0535,541,17.025606,17.053856,,0.01067543,0.036266327,0.036266327,0.000958443,0.050924300000000006,0.0045318576000000005,0.006877185,0.0,16.5302,-999.0,0.0,18.7311,0.8250913000000001,-0.02824974,0.03780491,-999.0,0.033389524,7044.5,-15.162047,0.5616,8.13,8.472205,8.635,0.048015830521982376,0.02483631091103322,0.0,0.0,0.048015830521982376,0.02483631091103322,-999.0,-999.0,-999.0,-999.0
rs0536,542,13.573820000000001,13.501513000000001,11.288141,0.0008363724000000001,0.0020599365,0.0020599365,0.000958443,0.00352764,0.016511900000000003,0.006877185,0.0,12.9922,10.2352,-999.0,42.059433,18.957695,0.07230759,0.0024846867,2.2133713,0.05621108,5938.13,-18.026634,0.0364,9.15,9.099845,9.426676,0.6717695673317328,0.02252151455602455,0.06411467757886935,0.0009750574219364547,0.7358842449106021,0.02254261197983275,-999.0,-999.0,-999.0,-999.0
rs0537,543,12.846061,12.891402000000001,11.017344,0.00069236755,0.0015974045000000001,0.0015974045000000001,0.000958443,0.0030899,0.0161638,0.056647300000000005,0.0,12.6372,10.5182,9.54847,60.373238,26.097523000000002,-0.04534149,0.0024846867,1.8740578,0.06765059,5813.66,-16.54351,0.0628,9.83,8.923435,9.880768,0.17138437884772847,0.009913033269501671,-999.0,-999.0,0.20617365751913455,0.00993622726582145,-999.0,-999.0,-999.0,-999.0
rs0538,544,11.732451,11.575992999999999,8.095742999999999,0.0005578995,0.001121521,0.001121521,0.000958443,0.002497675,0.0045318576000000005,0.006877185,11.3375,11.0913,7.48342,5.5978,125.34975,74.24609,0.15645885,0.0024846867,3.4802494,0.033389524,5943.5,-19.199139,0.0802,9.75,9.687143,10.020738,1.977977747405785,0.14610721056657971,-999.0,-999.0,2.8247791600453924,0.14614378687963364,-999.0,-999.0,-999.0,-999.0
rs0539,545,-999.0,17.072447,,-999.0,-999.0,-999.0,0.000958443,0.10384000000000002,0.0045318576000000005,0.006877185,0.0,17.185,-999.0,-999.0,-999.0,-999.0,-999.0,0.0024846867,-999.0,0.033389524,5273.38,-13.79857,0.437,7.9700003,8.124306,8.3550005,0.01367712451666847,0.005504933414959896,-0.0,0.0,0.01367712451666847,0.005504933414959896,-999.0,-999.0,-999.0,-999.0
rs0540,546,11.422741,10.991498,7.563733,0.00061130524,0.0009660721,0.0009660721,0.000958443,0.002497675,0.0045318576000000005,0.006877185,11.3043,10.8747,7.331860000000001,4.48618,127.27658999999998,76.8436,0.43124294,0.0024846867,3.427765,0.033389524,5273.38,-17.282524,0.1278,10.07,8.752478,10.090418,0.3385142370140381,0.03984587518489285,-999.0,-999.0,1.6733421556314876,0.040344146158963604,-999.0,-999.0,-999.0,-999.0
rs0541,547,14.105151999999999,14.009263,10.544634,0.00062942505,0.0012388229,0.0012388229,0.00132275,0.002497675,0.0045318576000000005,0.006877185,13.3752,13.0244,9.19833,6.826039999999999,46.246320000000004,22.044523,0.09588909,0.0024846867,3.4646292,0.033389524,5958.39,-17.577526,0.1982,9.29,8.757315,9.4017,0.44419829366193037,0.08108795082183161,-999.0,-999.0,0.671335991077531,0.08109378388834784,-999.0,-999.0,-999.0,-999.0
rs0542,548,14.681682,14.567998000000001,,0.015908241,0.04697132,0.04697132,0.000958443,0.002497675,0.0045318576000000005,0.006877185,-999.0,-999.0,-999.0,-999.0,7.764003999999999,3.0061028,0.1136837,0.049592107999999996,-999.0,0.033389524,5103.48,-16.356434,0.0282,8.49,9.43515,9.481826,0.14425786516547812,0.003746834796179312,-0.0,0.0,0.14425786516547812,0.003746834796179312,-999.0,-999.0,-999.0,-999.0
rs0543,549,14.535345000000001,14.98675,,0.0024337769,0.013146399999999999,0.013146399999999999,0.00468779,0.176757,0.0045318576000000005,0.006877185,14.5618,17.2976,-999.0,0.0,16.942188,5.616646,-0.45140457,0.013369784,-999.0,0.033389524,6738.6,-16.966759,0.022,8.73,9.561801,9.621477,0.2530869222988804,0.005128238556689688,0.0,0.0,0.2530869222988804,0.005128238556689688,-999.0,-999.0,-999.0,-999.0
rs0545,550,16.285364,16.348999,13.5171175,0.0043201446999999995,0.014621735,0.014621735,0.0104971,0.0379286,0.0720081,0.0872841,15.7999,15.9229,13.0886,10.5688,6.714264,2.2316525,-0.06363487,0.015246599,2.8318814999999997,0.29244855,5829.2,-16.097614,0.2957,8.25,9.590511,9.6098995,0.11366116291036743,0.030955588350129046,-999.0,-999.0,0.1202571355610211,0.030957930841147906,-999.0,-999.0,-999.0,-999.0
rs0546,551,12.676269,12.536136,10.093027000000001,0.0037832259999999998,0.009723663,0.009723663,0.000958443,0.00625134,0.8062560000000001,0.006877185,0.0,12.6166,14.5778,-999.0,42.7568,18.327288,0.1401329,0.010433715999999999,2.4431086,0.28677455,5791.35,-18.323162,0.0206,9.23,9.906275,9.989322,0.8827363103296725,0.016748423490412504,0.0,0.0,0.8827363103296725,0.016748423490412504,-999.0,-999.0,-999.0,-999.0
rs0547,552,-999.0,10.781924,6.8268002999999995,-999.0,-999.0,-999.0,0.000958443,0.002497675,0.0045318576000000005,0.006877185,0.0,10.5065,6.16144,2.77066,-999.0,-999.0,-999.0,0.0024846867,3.9551239999999996,0.033389524,5368.51,-20.515324,0.0152,9.65,10.028463,10.180245,6.64806896796407,0.09307107718632891,-999.0,-999.0,12.636818698710144,0.09816510697622483,-999.0,-999.0,-999.0,-999.0
rs0548,553,15.335829,15.391820999999998,13.787334,0.0023326874,0.0073547363,0.0073547363,0.00576591,0.0160179,0.100501,0.059655200000000005,14.8704,14.8141,13.2713,10.2905,12.911087,4.349322,-0.055992125999999996,0.007715800300000001,1.6044865,0.54719716,5368.51,-16.2164,0.1058,8.59,9.177045,9.276999,0.12680203454744998,0.012356276854283229,-999.0,-999.0,0.13318528237165245,0.012359958912432654,-999.0,-999.0,-999.0,-999.0
rs0549,554,13.451315,13.397529,10.343421000000001,0.0010051727,0.0032072067,0.0032072067,0.000958443,0.00465393,0.00783062,0.0118914,0.0,13.0887,9.55821,7.45872,36.915485,15.916534,0.053786278,0.0033610337,3.0541077000000003,0.0342985,5368.51,-18.154613,0.0198,9.01,9.331946,9.501177,0.7558082343049674,0.013783274813854957,-999.0,-999.0,0.8696279188745311,0.013806115100482274,-999.0,-999.0,-999.0,-999.0
rs0550,555,15.480309,15.426115,15.127996,0.0051860809999999995,0.014462471000000001,0.014462471000000001,0.010450399999999999,0.0506325,0.0045318576000000005,0.006877185,15.5264,16.0886,0.0,-999.0,6.7282910000000005,2.342266,0.054193497,0.015364195,-999.0,0.033389524,5432.6,-15.375884,0.1071,8.41,8.893352,9.016741,0.05846835968737346,0.005767482150597748,0.0,0.0,0.05846835968737346,0.005767482150597748,-999.0,-999.0,-999.0,-999.0
rs0551,556,17.645086,,,0.040367126,,,0.000958443,0.002497675,0.0045318576000000005,0.006877185,-999.0,-999.0,-999.0,-999.0,1.7661586,0.46547574,,,-999.0,0.033389524,5358.75,-14.931722,0.1065,8.01,8.409245,8.555,0.03883782389193845,0.0038096070360971518,-0.0,0.0,0.03883782389193845,0.0038096070360971518,-999.0,-999.0,-999.0,-999.0
rs0552,557,15.020528,15.320357000000001,,0.0051994324,0.022731781,0.022731781,0.0102043,0.812449,0.0045318576000000005,0.006877185,15.0681,19.044,0.0,0.0,9.234266,3.1837747000000003,-0.29982948,0.023318832999999997,-999.0,0.033389524,5358.75,-17.019398,0.1084,8.39,9.427959,9.466035,0.265659756994147,0.026523479647835933,0.0,0.0,0.265659756994147,0.026523479647835933,-999.0,-999.0,-999.0,-999.0
rs0553,558,14.672272,14.711044000000001,12.109053,0.0020217895999999997,0.005777359,0.005777359,0.00401497,0.011776,0.0045318576000000005,0.0768938,14.2737,14.2261,0.0,9.92459,16.718721,5.9856973,-0.038772583,0.0061209076,2.6019917,0.13964117,6164.74,-17.258465,0.0262,8.67,9.454245,9.520327,0.3310949436800894,0.007989685040326057,0.01767315376949874,0.0012516446862189865,0.34876809744958814,0.008087130607585745,-999.0,-999.0,-999.0,-999.0
rs0554,559,10.153837,9.932108,6.1236115,0.0004415512,0.00065898895,0.00065898895,0.000958443,0.002497675,0.0045318576000000005,0.006877185,0.0,9.81542,5.96293,3.83225,268.95538,204.33586,0.22172928,0.0024846867,3.8084964999999995,0.033389524,5914.42,-18.539333,0.0446,10.55,9.726362,10.610733,1.0772074844705801,0.04424963434266418,-999.0,-999.0,4.928515589695252,0.04693253058059031,-999.0,-999.0,-999.0,-999.0
rs0555,560,11.837761,11.736773,8.579409,0.0010614395,0.002005577,0.002005577,0.000958443,0.002497675,0.0045318576000000005,0.006877185,11.6623,11.5835,8.22365,6.48511,135.7699,78.26308,0.10098839,0.0024846867,3.157364,0.033389524,5827.21,-19.380302,0.0188,9.71,10.074488,10.230439,2.3371514863285623,0.04046878301597985,-999.0,-999.0,2.721588820178958,0.040494557713053284,-999.0,-999.0,-999.0,-999.0
rs0556,561,15.102713,15.059535999999998,12.310165,0.0045261383,0.013309478999999999,0.013309478999999999,0.000958443,0.00913811,0.0045318576000000005,0.006877185,0.0,14.2364,-999.0,0.0,7.5753818,3.0436502,0.04317665,0.014058028,2.7493706,0.28978506,6139.23,-16.985806,0.1452,8.2300005,9.351169,9.382841,0.25756578679566766,0.0344453196069266,0.0,0.0,0.25756578679566766,0.0344453196069266,-999.0,-999.0,-999.0,-999.0
rs0557,562,15.573969,15.562281,12.695961,0.0015802383,0.004240036,0.004240036,0.00204372,0.013153999999999999,0.0177402,0.006877185,14.6117,14.89,11.3905,-999.0,14.644866,5.895703299999999,0.011688232,0.0045249374,2.8663197,0.07891419,5158.7,-14.847241,0.1369,8.690001,7.728114,8.735,0.03593042343023601,0.004530449710046543,0.016696239728798225,0.0002728053377411412,0.052626663159034234,0.004538655894376755,-999.0,-999.0,-999.0,-999.0
rs0558,563,16.298695000000002,16.193861,13.440809,0.0016746520999999998,0.0064888,0.0064888,0.00493813,0.0189104,0.027128199999999998,0.156059,15.2339,15.1462,11.9113,11.4081,12.852628999999999,4.916705,0.1048336,0.0067014169999999994,2.7530517999999997,0.09286308,6476.7,-13.292356,0.5261,8.690001,7.8980317,8.755,0.008580402441278688,0.004157685996717534,-999.0,-999.0,0.019212959270590677,0.004177990433668972,-999.0,-999.0,-999.0,-999.0
rs0559,564,14.783992999999999,14.759943,11.357812,0.0016355515,0.0043382645,0.0043382645,0.000958443,0.0118599,0.0144405,0.0145655,0.0,14.4551,10.6102,8.12543,20.276020000000003,8.059224,0.024049759,0.004636331,3.402131,0.04746373,5849.73,-16.072895,0.0813,8.71,8.88903,9.109706,0.11110277039698481,0.008319383593904408,-999.0,-999.0,0.17485136112776045,0.00834333655797214,-999.0,-999.0,-999.0,-999.0
rs0560,565,12.665581,12.558093,9.134217999999999,0.0006971359,0.0011873245,0.0011873245,0.000958443,0.002497675,0.0045318576000000005,0.006877185,12.3049,12.2183,8.55922,6.95435,59.763183999999995,34.423832,0.10748768,0.0024846867,3.4238748999999995,0.033389524,5818.93,-18.51196,0.021,9.47,9.286068,9.688729,1.0503893456871256,0.020316325839127524,-999.0,-999.0,1.3159084298284476,0.020339771083639827,-999.0,-999.0,-999.0,-999.0
rs0561,566,9.878164,9.845272999999999,,0.00096321106,0.0025281906,0.0025281906,0.000958443,0.002497675,0.0045318576000000005,0.006877185,9.81853,9.760710000000001,0.0,0.0,362.40897,203.00423999999998,0.032891273,0.0027054618,-999.0,0.033389524,5816.88,-19.222637,0.0193,10.93,9.63545,10.9515,2.0212530511979403,0.03592969542213153,0.0,0.0,2.0212530511979403,0.03592969542213153,-999.0,-999.0,-999.0,-999.0
rs0562,567,15.393429999999999,15.421928,14.681964,0.0033292770000000003,0.013361931,0.013361931,0.0055666000000000005,0.0374527,0.0045318576000000005,0.006877185,14.8215,15.065999999999999,-999.0,0.0,9.68989,2.588083,-0.02849865,0.01377045,-999.0,0.033389524,5586.68,-16.147785,0.0707,8.47,9.32404,9.380924,0.11903676708585682,0.007751332560113738,0.0,0.0,0.11903676708585682,0.007751332560113738,-999.0,-999.0,-999.0,-999.0
rs0564,568,15.124505,,,0.037127495,,,0.011514700000000001,0.002497675,0.0045318576000000005,0.006877185,14.8391,-999.0,-999.0,-999.0,11.227827,3.819868,,,-999.0,0.033389524,5897.85,-17.771881,0.1025,8.91,9.719324,9.781952,0.5312738766627596,0.05015543651429146,-0.0,0.0,0.5312738766627596,0.05015543651429146,-999.0,-999.0,-999.0,-999.0
rs0565,569,15.930153,16.699488,12.393311,0.032892227,0.26587677,0.26587677,0.022094700000000002,0.11599200000000001,0.06385419999999999,0.006877185,15.9311,16.6774,12.4103,-999.0,5.2211113,1.6838775000000001,-0.7693348000000001,0.26790363,4.306177,2.8361204,5908.55,-15.211633,0.1021,8.33,8.984568,9.071472,0.050259508620966516,0.0047262837117356795,0.008562090933253608,0.0005035527639901784,0.05882159955422012,0.0047530330432198915,-999.0,-999.0,-999.0,-999.0
rs0566,570,14.807479,14.778282,12.4302025,0.0028047562,0.00810051,0.00810051,0.00515938,0.0249634,0.0045318576000000005,0.013402899999999999,14.6218,14.7511,-999.0,8.35163,12.257535,4.7228785,0.02919674,0.0085723335,2.3480797000000004,0.273954,5823.82,-16.418224,0.0454,8.690001,8.672866,8.982548,0.15270619669473412,0.006385403916994065,0.06715592337108994,0.0008290081157889487,0.21986212006582406,0.006438993526880354,-999.0,-999.0,-999.0,-999.0
rs0567,571,13.890128,13.806576000000002,11.632969000000001,0.0013046264999999999,0.0031929016,0.0031929016,0.00175381,0.00417614,0.0210896,0.0593786,13.6158,13.4227,11.2524,10.0064,33.962414,12.617841,0.08355236,0.003449155,2.1736069,0.116066985,5947.41,-13.71894,0.0,9.49,8.519416,9.53415,0.012709920035407538,0.0,-999.0,-999.0,0.03293845940895773,0.0004836562900692127,-999.0,-999.0,-999.0,-999.0
rs0568,572,14.335909,14.313835000000001,12.1403265,0.0022716522,0.006229400600000001,0.006229400600000001,0.00320244,0.002497675,0.0045318576000000005,0.006877185,14.0624,-999.0,-999.0,-999.0,16.364473,6.233455999999999,0.022073746,0.0066306740000000005,2.1735086,0.22191973,5141.83,-16.604092,0.0298,8.690001,9.323902,9.414628,0.18121884490519247,0.004973880974673128,-0.0,0.0,0.18121884490519247,0.004973880974673128,-999.0,-999.0,-999.0,-999.0
rs0569,573,-999.0,17.31363,,-999.0,-999.0,-999.0,0.000958443,0.161604,0.0045318576000000005,0.96173,0.0,17.6562,-999.0,13.8515,-999.0,-999.0,-999.0,0.0024846867,-999.0,0.033389524,5731.1,-14.407744,0.0,7.9900002,8.317579,8.485,0.023969779573299398,0.0,0.0,0.0,0.023969779573299398,0.0,-999.0,-999.0,-999.0,-999.0
rs0570,574,13.537632,13.713054999999999,12.657475,0.0008277892999999999,0.0025148392,0.0025148392,0.00106239,0.00584126,0.0558052,0.006877185,13.1601,13.3915,12.1875,-999.0,40.741882000000004,15.146501999999998,-0.17542267,0.0026475745,1.0555792,0.21545829,5178.35,-14.958983,0.0713,9.55,8.122343,9.5659275,0.03982539573753619,0.0026153230174134168,0.008074597288630903,0.000415022097114176,0.0478999930261671,0.002648047927531801,-999.0,-999.0,-999.0,-999.0
rs0571,575,15.696566,15.729794,13.446791000000001,0.003168106,0.009069443,0.009069443,0.000958443,0.0176668,0.272764,0.0388336,0.0,15.0462,14.0356,9.18685,9.463083000000001,3.384129,-0.03322792,0.009606856,2.2830029,0.32824840000000005,5947.05,-17.23721,0.0445,8.31,9.204157,9.256311,0.32467542286222595,0.01330715410171021,0.03244767910316124,0.0011605583250318403,0.3571231019653872,0.013357666185096241,-999.0,-999.0,-999.0,-999.0
rs0572,576,12.825722,12.763241,9.578825,0.0011835098,0.0034513473999999997,0.0034513473999999997,0.00150108,0.0044899,0.00635052,0.016162899999999997,12.7824,12.6003,9.192160000000001,7.61083,49.567345,19.120628,0.062480927,0.0036486291999999997,3.1844158,0.04315942,6638.12,-18.076126,0.0651,9.690001,9.668338,9.980334,0.7030995153168361,0.04215737963442733,-999.0,-999.0,0.8941040690914125,0.042181399183849354,-999.0,-999.0,-999.0,-999.0
